id_standar,nama_data,konsep_kode,definisi,klasifikasi_penyajian,klasifikasi_isian,is_klasifikasi,ukuran,satuan
25010022,Jumlah Pajak Daerah,K01276 Pajak|,"Kontribusi wajib kepada daerah otonom yang terutang oleh orang pribadi atau badan yang bersifat memaksa berdasarkan undang-undang, dengan tidak mendapatkan imbalan secara langsung dan digunakan untuk keperluan daerah bagi sebesar-besarnya kemakmuran rakyat.",32010026 Wilayah|,-,0,Nilai,rupiah
25010050,Jumlah Pegawai Aparatur Sipil Negara (ASN),"K00147 Aparatur Sipil Negara (ASN)|
K01300 Pegawai Negeri Sipil (PNS)|
K01301 Pegawai Pemerintah dengan Perjanjian Kerja (PPPK)|",Jumlah pegawai negeri sipil dan pegawai pemerintah dengan perjanjian kerja yang diangkat oleh pejabat pembina kepegawaian dan diserahi tugas dalam suatu jabatan pemerintahan atau diserahi tugas negara lainnya dan digaji berdasarkan peraturan perundang-undangan.,"32010026 Wilayah|
25020001 Golongan Pegawai Negeri Sipil (PNS)|
33220007 Jenis Kelamin|",-,0,Total,orang
25010051,Jumlah Pegawai yang Telah Mengikuti Pendidikan dan Pelatihan (Diklat) Teknis Kearsipan,"K02373 Pendidikan|
K01354 Pelatihan|
K02341 Arsip|","Banyaknya pegawai yang telah mengikuti pendidikan dan pelatihan (diklat) untuk peningkatan pengetahuan, keahlian, dan keterampilan teknis dalam bidang kearsipan.",32010026 Wilayah|,-,0,Total,orang
25010052,Jumlah Pejabat Fungsional,K00645 Jabatan Fungsional|,Banyaknya pegawai negeri sipil (PNS) yang menduduki jabatan yang berisi fungsi dan tugas berkaitan dengan pelayanan fungsional yang berdasarkan pada keahlian dan keterampilan tertentu.,"32010026 Wilayah|
33220007 Jenis Kelamin|",-,0,Total,orang
25010023,Jumlah Pendapatan Daerah,K01454 Pendapatan Daerah|,"Jumlah penerimaan oleh bendahara umum daerah atau oleh entitas pemerintah lainnya yang menambah saldo anggaran dalam periode tahun anggaran yang bersangkutan yang menjadi hak pemerintah, dan tidak perlu dibayar kembali oleh pemerintah.",32010026 Wilayah|,-,0,Nilai,rupiah
25010024,Jumlah Pos Lintas Batas Negara (PLBN),K01761 Pos Lintas Batas Negara (PLBN)|,"Banyaknya tempat yang ditunjuk pada perbatasan wilayah negara untuk memberitahukan dan menyelesaikan kewajiban pabean, imigrasi, karantina, dan keamanan terhadap barang yang dibawa oleh pelintas batas dalam suatu wilayah.",32010026 Wilayah|,-,0,Total,unit
25010025,Jumlah Program/Kegiatan Kerja Sama Selatan-Selatan dan Triangular,K01665 Perjanjian Kerja Sama|,"Banyaknya program kerja sama antara Indonesia dan negara-negara sedang berkembang melalui mekanisme saling belajar, berbagi pengalaman terbaik serta alih teknologi tepat guna untuk mencapai kesejahteraan bersama yang melibatkan mitra kerja sama pembangunan.",32010026 Wilayah|,-,0,Total,program
25010026,Jumlah Retribusi Daerah,K01898 Retribusi Daerah|,Banyaknya pendapatan atas pungutan daerah sebagai pembayaran atas jasa atau pemberian izin tertentu yang khusus disediakan dan/atau diberikan oleh pemerintah daerah untuk kepentingan orang pribadi atau badan.,32010026 Wilayah|,-,0,Nilai,rupiah
25010029,Nilai Pajak Penghasilan Badan,K01276 Pajak|,Nilai pajak penghasilan yang dikenakan pada perusahaan berdasarkan omzet yang diperoleh dalam periode tertentu.,32010026 Wilayah|,-,0,Nilai,rupiah
25010031,Persentase Anak Berumur 0—17 Tahun yang Memiliki Akta Kelahiran,"K00091 Anak|
K00060 Akta Kelahiran|",Bagian dari penduduk yang berumur 0—17 tahun yang memiliki akta kelahiran baik yang bisa ditunjukkan maupun tidak.,32010026 Wilayah|,-,0,Persentase,persen
25010032,Persentase Anggaran Domestik yang Didanai Oleh Pajak Domestik,"K00103 Anggaran|
K01458 Pendapatan Pajak Dalam Negeri|",Bagian dari total belanja negara yang berasal dari pajak dalam negeri.,32010026 Wilayah|,-,0,Persentase,persen
25010036,Persentase Kepemilikan Akta Kelahiran pada Penduduk Berumur 0—17 Tahun dan Pendapatan 40% Terbawah,"K00060 Akta Kelahiran|
K01476 Penduduk|",Bagian dari penduduk berumur 0—17 tahun dengan pendapatan 40% terbawah yang memiliki akta kelahiran.,"32010026 Wilayah|
33220007 Jenis Kelamin|",-,0,Persentase,persen
25010054,Persentase Pelaporan Harta Kekayaan Penyelenggara Negara,K00159 Aset|,Bagian dari seluruh pelaporan yang disampaikan oleh penyelenggara negara yang merupakan laporan harta kekayaan sesuai mekanisme yang telah ditetapkan.,32010026 Wilayah|,-,0,Persentase,persen
25010038,Persentase Pengeluaran Utama Pemerintah terhadap Anggaran yang Disetujui,"K01531 Pengeluaran Pemerintah|
K00103 Anggaran|",Bagian dari pengeluaran pemerintah baik pusat maupun daerah yang disetujui lembaga legislatif pada anggaran pendapatan dan belanja negara/daerah (APBN/APBD).,32010026 Wilayah|,-,0,Persentase,persen
25010055,Persentase Rumah Tangga yang Melaporkan Perubahan Administrasi Kependudukan,"K01925 Rumah Tangga|
K00007 Administrasi Kependudukan|","Bagian dari seluruh rumah tangga yang melaporkan perubahan administrasi kependudukan seperti kelahiran, kematian, pernikahan/perceraian, atau perpindahan dalam lima tahun terakhir.",32010026 Wilayah|,-,0,Persentase,persen
25010056,Persentase Rumah Tangga yang Mengeluarkan Uang Melebihi Ketentuan atau Menggunakan Calo Ketika Berurusan dengan Petugas Layanan Publik,"K01925 Rumah Tangga|
K00308 Calo|
K01368 Pelayanan Publik|",Bagian dari seluruh rumah tangga yang mengeluarkan uang melebihi ketentuan atau menggunakan calo ketika berurusan dengan petugas pelayanan publik.,32010026 Wilayah|,-,0,Persentase,persen
25010057,Rasio Penerimaan Pajak terhadap Produk Domestik Bruto/Tax Ratio,"K01276 Pajak|
K01775 Produk Domestik Bruto (PDB)|","Angka yang menggambarkan nilai kinerja penerimaan pajak suatu negara yang mencakup penerimaan pajak pusat, penerimaan negara bukan pajak (PNBP) minyak dan gas, dan PNBP pertambangan umum.",32010026 Wilayah|,-,0,Rasio,-
26010004,Laju Pertumbuhan Ekspor Produk Nonmigas,K00420 Ekspor|,Pertumbuhan atau peningkatan ekspor komoditas dan produk selain minyak dan gas dibandingkan tahun sebelumnya.,32010026 Wilayah|,-,0,Persentase,persen
26010005,Persentase Produk yang Diekspor,"K01773 Produk|
K00420 Ekspor|","Bagian dari seluruh hasil produksi barang dan/atau jasa yang diekspor, baik oleh perusahaan itu sendiri maupun pihak lain.","32010026 Wilayah|
22020004 Jenis Lapangan Usaha|",-,0,Persentase,persen
26010013,Proporsi Pembayaran Utang/Debt Service terhadap Ekspor Barang dan Jasa,"K02301 Utang Luar Negeri|
K00420 Ekspor|","Proporsi pembayaran utang luar negeri, baik utang pokok maupun bunga utang, terhadap penerimaan transaksi berjalan yang dinilai dari ekspor barang dan jasa.",32010026 Wilayah|,-,0,Proporsi,-
26010009,Total Produk yang Diekspor,"K01773 Produk|
K00420 Ekspor|","Banyaknya seluruh hasil produksi, baik barang maupun jasa, yang diekspor, baik oleh perusahaan itu sendiri maupun pihak lain.","32010026 Wilayah|
22020004 Jenis Lapangan Usaha|",-,0,Total,unit
26010011,Volume Ekspor Lintas Batas,K00420 Ekspor|,Volume perdagangan/ekspor oleh pelintas batas yang melakukan aktivitas perdagangan ke negara tetangga yang berbatasan langsung.,32010026 Wilayah|,-,0,Volume,meter kubik
27010033,Andil Perubahan Harga Kelompok Bahan Makanan Terhadap Indeks Harga Konsumen (IHK),"K00501 Harga Konsumen/Harga Eceran|
K00599 Inflasi|",Besarnya sumbangan perubahan/fluktuasi harga komoditas kelompok bahan makanan relatif terhadap angka indeks harga konsumen yang terjadi di suatu kota atau secara nasional.,32010026 Wilayah|,-,0,Persentase,persen
27010034,Andil Perubahan Harga Komponen Energi Terhadap Indeks Harga Konsumen (IHK),"K00501 Harga Konsumen/Harga Eceran|
K00599 Inflasi|",Besarnya sumbangan perubahan/fluktuasi harga komoditas komponen energi relatif terhadap angka indeks harga konsumen yang terjadi di suatu kota atau secara nasional.,32010026 Wilayah|,-,0,Persentase,persen
27010035,Disparitas Harga Beras per Kilogram,K00501 Harga Konsumen/Harga Eceran|,"Perbedaan harga beras per kilogram yang dihitung di wilayah tertentu terhadap wilayah satu tingkat di atasnya atau antarwaktu.
",32010026 Wilayah|,-,0,Harga,rupiah
27010036,Harga Rata-rata Terendah Beras Per Kilogram,K00501 Harga Konsumen/Harga Eceran|,Nilai terkecil rata-rata harga beras per kilogram di seluruh wilayah pantauan sesuai dengan ketentuan.,32010026 Wilayah|,-,0,Minimum,rupiah
27010028,Indeks Harga Konsumen,K00501 Harga Konsumen/Harga Eceran|,"Angka yang menggambarkan rata-rata perubahan harga dalam suatu periode, dari suatu kumpulan harga barang dan jasa yang dikonsumsi oleh penduduk/rumah tangga dalam kurun waktu tertentu.",32010026 Wilayah|,-,0,Indeks,-
27010029,Indeks Harga Perdagangan Besar (IHPB),"K02355 Harga|
K01640 Perdagangan Besar|",Angka yang menggambarkan besarnya perubahan harga komoditas yang diperdagangkan pada tingkat perdagangan besar/grosir di suatu wilayah (negara atau provinsi).,32010026 Wilayah|,-,0,Indeks,-
27010030,Indeks Harga Properti Perumahan (IHPP),"K00501 Harga Konsumen/Harga Eceran|
K01714 Perumahan|",Angka yang menggambarkan perkembangan harga rumah/apartemen antarperiode waktu.,32010026 Wilayah|,-,0,Indeks,-
27010037,Indeks Harga yang Dibayar Pengolah Hasil Perikanan,"K02355 Harga|
K02283 Usaha Pengolahan Ikan|","Angka yang menggambarkan nilai uang yang dikeluarkan untuk membayar barang dan jasa yang dikonsumsi oleh pengolah hasil perikanan, termasuk untuk memproduksi hasil pengolahan ikan.",32010026 Wilayah|,-,0,Indeks,-
27010038,Indeks Harga yang Dibayar Petambak Garam,"K02355 Harga|
K01742 Petambak Garam|","Angka yang menggambarkan nilai uang yang dikeluarkan untuk membayar barang dan jasa yang dikonsumsi petambak garam, termasuk untuk memproduksi garam.",32010026 Wilayah|,-,0,Indeks,-
27010031,Indeks Harga yang Dibayar Petani (Ib),"K00501 Harga Konsumen/Harga Eceran|
K01744 Petani|","Angka yang menggambarkan perkembangan harga komoditas eceran barang/jasa yang dikonsumsi atau dibeli petani, baik untuk memenuhi kebutuhan rumah tangganya sendiri maupun untuk keperluan biaya produksi pertanian.",32010026 Wilayah|,-,0,Indeks,-
27010039,Indeks Harga yang Diterima Pengolah Hasil Perikanan,"K00505 Harga Produsen|
K02283 Usaha Pengolahan Ikan|",Angka yang menggambarkan perubahan harga di tingkat produsen atas produk hasil pengolahan ikan.,32010026 Wilayah|,-,0,Indeks,-
27010040,Indeks Harga yang Diterima Petambak Garam,"K00505 Harga Produsen|
K01742 Petambak Garam|",Angka yang menggambarkan perubahan harga di tingkat produsen atas hasil produksi petambak garam.,32010026 Wilayah|,-,0,Indeks,-
27010027,Indeks Harga yang Diterima Petani (It),"K00505 Harga Produsen|
K01744 Petani|",Angka yang menggambarkan perkembangan harga komoditas pertanian yang dihasilkan petani sebelum ditambahkan biaya transportasi/pengangkutan dan biaya pengepakan ke dalam harga penjualannya atau disebut farm gate (harga di sawah/ladang setelah pemetikan).,32010026 Wilayah|,-,0,Indeks,-
27010032,Indeks Kemahalan Konstruksi (IKK),"K00695 Konstruksi|
K00213 Bangunan|",Angka yang menggambarkan tinggi rendahnya nilai/harga bangunan konstruksi di suatu daerah dibandingkan dengan kota acuan.,32010026 Wilayah|,-,0,Indeks,-
27010041,Laju Pertumbuhan Indeks Harga Konsumen,K00501 Harga Konsumen/Harga Eceran|,Besarnya perubahan harga sejumlah barang dan jasa yang pada umumnya dikonsumsi oleh rumah tangga.,32010026 Wilayah|,-,0,Persentase,persen
27010042,Nilai Tukar Petani,K01744 Petani|,Angka yang menggambarkan daya beli petani serta kemampuan mereka untuk memenuhi kebutuhan hidup dan biaya produksi.,"32010026 Wilayah|
24120027 Jenis Subsektor Pertanian, Kehutanan, dan Perikanan|",-,0,Rasio,-
27010043,Persentase Perubahan Harga Komoditas,K00501 Harga Konsumen/Harga Eceran|,Besarnya perubahan harga rata-rata dari suatu komoditas pada periode waktu tertentu dibandingkan periode waktu sebelumnya (point-to-point).,32010026 Wilayah|,-,0,Persentase,persen
27010002,Rata-rata Harga Eceran Komoditas,K00501 Harga Konsumen/Harga Eceran|,Rata-rata harga keekonomian barang dan jasa di tingkat konsumen setelah adanya intervensi pemerintah terkait pajak dan subsidi serta margin transportasi dan perdagangan.,32010026 Wilayah|,-,0,Rata-rata,rupiah
27010026,Rata-rata Harga Produsen Komoditas,K00505 Harga Produsen|,"Rata-rata harga keekonomian komoditas, baik barang maupun jasa, setelah adanya intervensi pemerintah terkait pajak dan subsidi.",32010026 Wilayah|,-,0,Rata-rata,rupiah
28010001,Indeks Balas Jasa dan Upah,K00204 Balas Jasa dan Upah Pekerja|,Angka yang menyatakan persentase balas jasa dan upah pada suatu triwulan tertentu terhadap jumlah balas jasa dan upah pada triwulan sebelumnya di tahun yang sama.,32010026 Wilayah|,-,0,Indeks,-
28010007,Nilai Pendapatan Pekerja/Buruh,"K01450 Pendapatan|
K01306 Pekerja|","Seluruh nilai uang yang diterima dari pelaksanaan aktivitas normal entitas, seperti fee, bunga, dividen, royalti, sewa, atau hasil kerja berupa gaji, upah lembur, bonus, dan tunjangan,",32010026 Wilayah|,-,0,Nilai,rupiah
28010003,Nilai Pengeluaran Balas Jasa dan Upah Pekerja,"K00204 Balas Jasa dan Upah Pekerja|
K01317 Pekerja Tetap|
K01318 Pekerja Tidak Tetap/Harian|","Seluruh pengeluaran yang dibayarkan kepada pekerja tetap dan pekerja harian berupa upah gaji, upah lembur, hadiah, bonus, dana pensiun, tunjangan kecelakaan, dan pengeluaran lainnya yang tidak dibayarkan dalam bentuk uang maupun barang sebagai balas jasa dan upah.",32010026 Wilayah|,-,0,Nilai,rupiah
28010004,Nilai Upah Minimum Provinsi (UMP),K00204 Balas Jasa dan Upah Pekerja|,Nilai upah minimum yang berlaku untuk seluruh kabupaten/kota di satu provinsi berdasarkan peraturan yang ditetapkan dengan keputusan gubernur.,32010026 Wilayah|,-,0,Nilai,rupiah
28010005,Nilai Upah Pekerja Tidak Tetap/Harian,"K00204 Balas Jasa dan Upah Pekerja|
K01318 Pekerja Tidak Tetap/Harian|",Pengeluaran yang dibayarkan kepada pekerja harian dalam bentuk uang maupun barang sebagai balas jasa dan upah.,32010026 Wilayah|,-,0,Nilai,rupiah
28010008,Rata-rata Gaji Pekerja,K00204 Balas Jasa dan Upah Pekerja|,"Besarnya imbalan rata-rata yang diterima oleh pekerja, baik berupa uang maupun barang, yang dibayarkan oleh pemberi kerja.",32010026 Wilayah|,-,0,Nilai,rupiah
28010009,Rata-rata Pendapatan Bersih Sebulan Pekerja Informal,"K00204 Balas Jasa dan Upah Pekerja|
K01306 Pekerja|
K02293 Usaha Sektor Informal|","Imbalan atau balas jasa selama sebulan yang lalu, baik berupa uang maupun barang yang diperoleh seseorang yang bekerja sebagai pekerja bebas di bidang pertanian dan nonpertanian. 
",32010026 Wilayah|,-,0,Nilai,rupiah
28010006,Upah Rata-rata per Jam Kerja,"K00204 Balas Jasa dan Upah Pekerja|
K00667 Jam Kerja|",Imbalan atau penghasilan rata-rata yang diperoleh tiap jam baik berupa uang maupun barang.,"32010026 Wilayah|
32020020 Klasifikasi Wilayah|
33220007 Jenis Kelamin|
10320055 Tingkat Pendidikan|",-,0,Rasio,rupiah per jam
29010024,Distribusi Persentase Sumber Daya Manusia (SDM) Iptek,"K02077 Sumber Daya Manusia (SDM)|
K02357 Ilmu Pengetahuan|
K02130 Teknologi|","Bagian dari populasi sumber daya manusia iptek yang disajikan dalam kelompok-kelompok atau disagregasi tertentu, sehingga dapat menggambarkan distribusi sumber daya manusia iptek.","32010026 Wilayah|
33220007 Jenis Kelamin|
10320055 Tingkat Pendidikan|
29020025 Sektor Institusi Riset|",-,0,Persentase,persen
29010006,Jumlah Kawasan Sains dan Teknologi (KST),K00763 Kawasan Sains dan Teknologi (Science and Technology Park)|,"Banyaknya wahana yang dikelola secara profesional untuk mengembangkan dan mendorong pertumbuhan ekonomi secara berkelanjutan melalui pengembangan, penerapan ilmu pengetahuan dan teknologi, dan penumbuhan perusahaan pemula berbasis teknologi.",32010026 Wilayah|,-,0,Total,kawasan
29010008,Jumlah Paten,"K01297 Paten|
K00620 Invensi|",Banyaknya hak eksklusif yang diberikan oleh negara kepada inventor atas hasil invensinya di bidang teknologi untuk jangka waktu tertentu melaksanakan sendiri invensi tersebut atau memberikan persetujuan kepada pihak lain untuk melaksanakannya.,32010026 Wilayah|,-,0,Total,paten
29010009,Jumlah Penelitian Kemasyarakatan,K00798 Penelitian/Riset|,Banyaknya kegiatan penelitian untuk mengetahui latar belakang kehidupan warga binaan pemasyarakatan yang dilaksanakan oleh balai pemasyarakatan.,32010026 Wilayah|,-,0,Total,kegiatan
29010016,Jumlah Produk Riset,K00798 Penelitian/Riset|,"Banyaknya hasil kegiatan kreatif yang dilakukan dengan sistematis untuk menambah pengetahuan, dan pemanfaatan pengetahuan untuk penerapan baru, termasuk yang bersifat kebaruan (novelty), kreatif, ketidakpastian, sistematis, dan dapat direproduksi.
",32010026 Wilayah|,-,0,Total,produk
29010017,Jumlah Publikasi Ilmiah,K01829 Publikasi Ilmiah|,Banyaknya publikasi ilmiah yang dihasilkan dari kegiatan riset dan inovasi.,"32010026 Wilayah|
29020025 Sektor Institusi Riset|",-,0,Total,artikel
29010019,Jumlah Sitasi Atas Jurnal Internasional,"K02027 Sitasi|
K01829 Publikasi Ilmiah|",Banyaknya kegiatan pengambilalihan satu kalimat atau lebih dari karya tulisan lain untuk tujuan ilustrasi atau memperkokoh argumen dalam tulisan yang berasal dari jurnal internasional.,"32010026 Wilayah|
29020025 Sektor Institusi Riset|",-,0,Total,sitasi
29010027,Nilai Pengeluaran Kegiatan Penelitan dan Pengembangan,K00798 Penelitian/Riset|,Nilai pengeluaran kegiatan penelitian dan pengembangan dalam rentang waktu tertentu.,"32010026 Wilayah|
22020004 Jenis Lapangan Usaha|",-,0,Nilai,rupiah
29010020,Nilai Pengembangan Riset dan Inovasi,"K00798 Penelitian/Riset|
K00607 Inovasi|",Banyaknya nilai uang yang dikeluarkan oleh perusahaan/badan usaha dalam rangka pengembangan riset dan inovasi.,32010026 Wilayah|,-,0,Nilai,rupiah
29010021,Persentase Belanja Riset Terhadap Produk Domestik Bruto (PDB),"K00798 Penelitian/Riset|
K01775 Produk Domestik Bruto (PDB)|","Bagian dari nilai produk domestik bruto yang digunakan untuk jumlah belanja riset di sektor pemerintah, perguruan tinggi, badan usaha/industri, dan swasta nonprofit.","32010026 Wilayah|
29020025 Sektor Institusi Riset|",-,0,Persentase,persen
29010022,Persentase Penduduk dengan Keterampilan Teknologi Informasi dan Komunikasi (TIK),"K01476 Penduduk|
K02130 Teknologi|
K00600 Informasi|","Bagian dari populasi penduduk berumur 20 tahun ke atas yang telah melakukan kegiatan yang berkaitan dengan komputer, termasuk komputer desktop, laptop, atau tablet (perangkat genggam serupa komputer), namun tidak termasuk peralatan dengan beberapa kemampuan komputasi seperti smart-TV dan perangkat telepon yang fungsi utamanya sebagai smartphone.","32010026 Wilayah|
33220007 Jenis Kelamin|
32020020 Klasifikasi Wilayah|",-,0,Persentase,persen
29010026,Tingkat Ketersediaan Sumber Daya Manusia (SDM) Iptek,"K02077 Sumber Daya Manusia (SDM)|
K02357 Ilmu Pengetahuan|
K02130 Teknologi|",Banyaknya sumber daya manusia yang memiliki kemampuan di bidang ilmu pengetahuan dan teknologi dalam setiap 1.000.000 penduduk.,"32010026 Wilayah|
33220007 Jenis Kelamin|
29020025 Sektor Institusi Riset|",-,0,Tingkat,orang persatu juta penduduk
